#x[m]	y[m]	z[m]	pd[W/m^2]
0.000165338	0.000286455	0.0382791	0
0.000183476	0.000294942	0.0382791	0
0.000164968	0.000302517	0.0382791	0
0.000367463	0.000102231	0.0382791	0
0.000432623	6.73548e-05	0.0382791	2.10133e-10
0.000412669	9.6734e-05	0.0382791	0
0.000447663	9.19125e-05	0.0382791	0
0.000473625	7.21633e-05	0.0382791	-5.4541e-10
0.000476434	0.000104963	0.0382791	0
0.000401224	0.000128761	0.0382791	0
0.000441	0.000119752	0.0382791	0
0.000362645	0.000141633	0.0382791	0
0.000434702	0.00015192	0.0382791	0
0.000510194	8.51487e-05	0.0382791	0
0.00051061	0.00012102	0.0382791	0
0.000124972	0.000397295	0.0382791	0
0.000162823	0.00040253	0.0382791	0
0.000145641	0.000372126	0.0382791	0
0.000183943	0.000375097	0.0382791	0
0.000474539	0.000448888	0.0382791	0
0.000490877	0.000477593	0.0382791	0
0.0004634	0.000426785	0.0382791	0
0.000484363	0.000423432	0.0382791	0
0.000509292	0.00051	0.0382791	0
0.000526614	0.000472343	0.0382791	0
0.000570752	0.000387096	0.0382791	0
0.000568156	0.000424582	0.0382791	0
0.000537493	0.000408913	0.0382791	0
0.000573038	0.000350236	0.0382791	0
0.000607168	0.000330156	0.0382791	0
0.000607227	0.000365447	0.0382791	0
0.00074128	7.06479e-05	0.0382791	0
0.000720651	0.000102414	0.0382791	0
0.000982787	8.14987e-05	0.0382791	0
0.000698982	0.000137638	0.0382791	0
0.000659185	0.000129857	0.0382791	0
0.000682815	0.000103957	0.0382791	0
0.000911689	0.000250942	0.0382791	0
0.00088165	0.000236135	0.0382791	0
0.000877692	0.000270809	0.0382791	0
0.000792992	0.000400975	0.0382791	0
0.000830521	0.000406645	0.0382791	0
0.000804231	0.00044073	0.0382791	0
0.000763423	0.000393925	0.0382791	0
0.000719324	0.000442265	0.0382791	0
0.000735593	0.000479961	0.0382791	0
0.00091075	0.000416228	0.0382791	0
0.000872234	0.000410589	0.0382791	0
0.000884845	0.000447551	0.0382791	0
0.000844939	0.00044567	0.0382791	0
0.00148909	0.000388152	0.0382791	0
0.00164508	0.00051444	0.0382791	0
0.00171613	0.000799775	0.0382791	0
0.00179856	0.00112306	0.0382791	0
0.000620892	0.000122581	0.0382791	0
-0.00124798	-0.00104312	0.0382791	0
-0.00113005	-0.000934516	0.0382791	0
-0.0010766	-0.00108682	0.0382791	0
-0.00125764	-0.00140176	0.0382791	0
-0.0011659	-0.00122291	0.0382791	0
-0.00134971	-0.00118478	0.0382791	0
-0.000993824	-0.0012318	0.0382791	0
-0.000955821	-0.00111189	0.0382791	0
-0.000712624	-0.00102548	0.0382791	0
-0.000642723	-0.00101746	0.0382791	0
-0.000705134	-0.000950308	0.0382791	0
-0.000397732	-0.00111798	0.0382791	0
-0.00039199	-0.0011939	0.0382791	0
-0.000454954	-0.00115949	0.0382791	0
-0.000337153	-0.00115483	0.0382791	0
-0.000170577	-0.00120879	0.0382791	0
-0.000252443	-0.00117626	0.0382791	0
-0.000180187	-0.00112418	0.0382791	0
-0.00122419	-0.000482358	0.0382791	0
-0.00116887	-0.000439306	0.0382791	0
-0.00113615	-0.000512441	0.0382791	0
-0.00105577	-0.000389184	0.0382791	0
-0.00108315	-0.000453069	0.0382791	0
-0.00111692	-0.000364671	0.0382791	0
0.00112361	-0.000294872	0.0382791	0
0.00119087	-0.000225114	0.0382791	0
-0.0010267	-0.0013878	0.0382791	0
-0.000877144	-0.00134563	0.0382791	0
-0.000785116	-0.000995634	0.0382791	0
-0.000788515	-0.000908327	0.0382791	0
-0.000722986	-0.000866126	0.0382791	0
-0.000646933	-0.000705774	0.0382791	0
-0.000682053	-0.000688796	0.0382791	0
-0.000637054	-0.000740456	0.0382791	0
-0.000650898	-0.000667659	0.0382791	0
-0.00062061	-0.00068901	0.0382791	0
-0.000624036	-0.000652328	0.0382791	0
-0.000522623	-0.00109919	0.0382791	0
-0.000597429	-0.00106945	0.0382791	0
-0.000598871	-0.00114648	0.0382791	0
-0.000560029	-0.00102137	0.0382791	0
-0.000419113	-0.000998775	0.0382791	0
-0.000419969	-0.000955065	0.0382791	0
-0.000461444	-0.000969413	0.0382791	0
-0.000363328	-0.000943181	0.0382791	0
-0.000392993	-0.000940326	0.0382791	0
-0.000294648	-0.000947524	0.0382791	0
-0.000304647	-0.000986419	0.0382791	0
-0.000327196	-0.000943754	0.0382791	0
-0.000344474	-0.000981525	0.0382791	0
-0.000525983	-0.000862446	0.0382791	0
-0.000607744	-0.000805027	0.0382791	0
-0.00058237	-0.000821609	0.0382791	0
-0.000590113	-0.000783686	0.0382791	0
-0.000557133	-0.00079698	0.0382791	0
-0.000548227	-0.000833088	0.0382791	0
-0.000531387	-0.000811581	0.0382791	0
-0.000471884	-0.000883444	0.0382791	0
-0.000502561	-0.000888385	0.0382791	0
-0.00048914	-0.000860561	0.0382791	0
-0.000511265	-0.000834226	0.0382791	0
-0.000448421	-0.000931259	0.0382791	0
-0.000445031	-0.000862666	0.0382791	0
-0.000444796	-0.000899188	0.0382791	0
-0.000477423	-0.000910413	0.0382791	0
-0.000415902	-0.00091977	0.0382791	0
-0.000410116	-0.000887573	0.0382791	0
-0.000317186	-0.000912629	0.0382791	0
-0.000307189	-0.000880654	0.0382791	0
-0.000286165	-0.000914133	0.0382791	0
-0.000338647	-0.000879476	0.0382791	0
-0.000277345	-0.000882043	0.0382791	0
-0.000320075	-0.00078928	0.0382791	0
-0.00030898	-0.000819524	0.0382791	0
-0.000285258	-0.000797349	0.0382791	0
-0.000644263	-0.000802588	0.0382791	0
-0.000678656	-0.000792735	0.0382791	0
-0.000657459	-0.000765886	0.0382791	0
-0.000603562	-0.000748024	0.0382791	0
-0.000623356	-0.000774274	0.0382791	0
-0.000567974	-0.000756674	0.0382791	0
-0.00061887	-0.000719329	0.0382791	0
-0.000586808	-0.000715175	0.0382791	0
-0.000506487	-0.000738	0.0382791	0
-0.000487448	-0.000772667	0.0382791	0
-0.000528142	-0.000772943	0.0382791	0
-0.000546717	-0.000729264	0.0382791	0
-0.000520603	-0.000702045	0.0382791	0
-0.000486439	-0.00071048	0.0382791	0
-0.00045145	-0.000770002	0.0382791	0
-0.000432985	-0.000739412	0.0382791	0
-0.000451196	-0.00071235	0.0382791	0
-0.000469415	-0.000740514	0.0382791	0
-0.000557483	-0.000690121	0.0382791	0
-0.000592438	-0.000673803	0.0382791	0
-0.000541221	-0.000631212	0.0382791	0
-0.000564934	-0.000655013	0.0382791	0
-0.000530203	-0.000665972	0.0382791	0
-0.000574936	-0.000623735	0.0382791	0
-0.000593325	-0.000645237	0.0382791	0
-0.000609525	-0.000621894	0.0382791	0
-0.000495806	-0.000678255	0.0382791	0
-0.000500325	-0.000639522	0.0382791	0
-0.000520385	-0.000609923	0.0382791	0
-0.000469111	-0.000689969	0.0382791	0
-0.000416202	-0.000765264	0.0382791	0
-0.000379976	-0.000759641	0.0382791	0
-0.00039942	-0.0007915	0.0382791	0
-0.000368384	-0.000723361	0.0382791	0
-0.000364249	-0.000691212	0.0382791	0
-0.000401176	-0.000739361	0.0382791	0
-0.000335292	-0.000751452	0.0382791	0
-0.000332512	-0.000711358	0.0382791	0
-0.00043541	-0.000682404	0.0382791	0
-0.000396954	-0.000671549	0.0382791	0
-0.000408046	-0.000708807	0.0382791	0
-0.00035399	-0.000658179	0.0382791	0
-0.000381921	-0.000638452	0.0382791	0
-0.000326338	-0.000679075	0.0382791	0
-0.000340549	-0.000622192	0.0382791	0
-0.000298723	-0.000610733	0.0382791	0
-0.000313797	-0.000646726	0.0382791	0
-0.000290024	-0.000672654	0.0382791	0
-0.000303244	-0.000696174	0.0382791	0
-0.000274521	-0.000642352	0.0382791	0
-0.000206961	-0.000851927	0.0382791	0
-0.000237421	-0.000851211	0.0382791	0
-0.000227085	-0.000917815	0.0382791	0
-0.000246853	-0.000883728	0.0382791	0
-0.000216839	-0.0008843	0.0382791	0
-0.000185904	-0.00088792	0.0382791	0
-0.000266892	-0.000851528	0.0382791	0
-0.000259982	-0.000822154	0.0382791	0
-0.000283749	-0.000827705	0.0382791	0
-0.000230166	-0.000818507	0.0382791	0
-0.000257048	-0.000787819	0.0382791	0
-0.000197438	-0.000816954	0.0382791	0
-9.76594e-05	-0.000863871	0.0382791	0
-9.87877e-05	-0.000791615	0.0382791	0
-7.77273e-05	-0.000840993	0.0382791	0
-0.000103005	-0.000830172	0.0382791	0
-6.88124e-05	-0.000773534	0.0382791	0
-0.000211939	-0.00074667	0.0382791	0
-0.000154572	-0.000781109	0.0382791	0
-0.000176446	-0.000748788	0.0382791	0
-0.000187598	-0.000781736	0.0382791	0
-0.000146033	-0.000746435	0.0382791	0
-0.000220065	-0.00067535	0.0382791	0
-0.00025276	-0.000674137	0.0382791	0
-0.000234308	-0.000709327	0.0382791	0
-0.000238319	-0.00064323	0.0382791	0
-0.000254742	-0.000607367	0.0382791	0
-0.000206526	-0.000641431	0.0382791	0
-0.000221834	-0.000618369	0.0382791	0
-0.000118343	-0.000603014	0.0382791	0
-0.000122624	-0.000641604	0.0382791	0
-0.000156646	-0.000655529	0.0382791	0
-0.000175044	-0.000633516	0.0382791	0
-0.000146639	-0.000626714	0.0382791	0
-9.78559e-05	-0.000673998	0.0382791	0
-8.87537e-05	-0.00063265	0.0382791	0
-6.15468e-05	-0.000655881	0.0382791	0
-5.78699e-05	-0.00062427	0.0382791	0
-7.11087e-07	-0.000611831	0.0382791	0
-0.00104305	-0.000537371	0.0382791	0
-0.000997041	-0.000608994	0.0382791	0
-0.00108969	-0.000595682	0.0382791	0
-0.001145	-0.000274116	0.0382791	0
-0.000862499	-0.000545986	0.0382791	0
-0.000819232	-0.00055641	0.0382791	0
-0.000841659	-0.000519741	0.0382791	0
-0.000890578	-0.000572798	0.0382791	0
-0.000813495	-0.000524285	0.0382791	0
-0.000793347	-0.000507193	0.0382791	0
-0.000802081	-0.000474578	0.0382791	0
-0.000768921	-0.000490445	0.0382791	0
-0.000708621	-0.000601881	0.0382791	0
-0.00066799	-0.000598727	0.0382791	0
-0.000650659	-0.000565137	0.0382791	0
-0.00067425	-0.000535882	0.0382791	0
-0.000628507	-0.000593031	0.0382791	0
-0.000609352	-0.000561886	0.0382791	0
-0.000635658	-0.000533725	0.0382791	0
-0.000682456	-0.000451528	0.0382791	0
-0.000726476	-0.000449259	0.0382791	0
-0.000649976	-0.000476681	0.0382791	0
-0.000622527	-0.00050307	0.0382791	0
-0.000998947	-0.000370125	0.0382791	0
-0.000959054	-0.000353754	0.0382791	0
-0.000871344	-0.000378036	0.0382791	0
-0.000904112	-0.00037378	0.0382791	0
-0.000865805	-0.000449758	0.0382791	0
-0.000893751	-0.00041995	0.0382791	0
-0.000860184	-0.000415171	0.0382791	0
-0.000840954	-0.000437123	0.0382791	0
-0.000829751	-0.000415811	0.0382791	0
-0.000814987	-0.000440783	0.0382791	0
-0.000833886	-0.00046402	0.0382791	0
-0.000783528	-0.000376196	0.0382791	0
-0.000945334	-0.000336061	0.0382791	0
-0.000912124	-0.000332505	0.0382791	0
-0.000934333	-0.000364486	0.0382791	0
-0.0009794	-0.000331566	0.0382791	0
-0.000882786	-0.000342536	0.0382791	0
-0.00094176	-0.000297994	0.0382791	0
-0.000864741	-0.000316952	0.0382791	0
-0.000847913	-0.000344875	0.0382791	0
-0.000896349	-0.000309385	0.0382791	0
-0.000784568	-0.000310123	0.0382791	0
-0.000806936	-0.000343966	0.0382791	0
-0.000763389	-0.000343148	0.0382791	0
-0.000642244	-0.000442201	0.0382791	0
-0.000674067	-0.0004204	0.0382791	0
-0.000601279	-0.000385219	0.0382791	0
-0.000672648	-0.000385013	0.0382791	0
-0.000698592	-0.000403181	0.0382791	0
-0.000722718	-0.000342788	0.0382791	0
-0.000744513	-0.000373726	0.0382791	0
-0.000693331	-0.000306145	0.0382791	0
-0.000680408	-0.000348349	0.0382791	0
-0.000636876	-0.000358893	0.0382791	0
-0.000651188	-0.000318451	0.0382791	0
-0.000620141	-0.000325974	0.0382791	0
-0.000622283	-0.000297586	0.0382791	0
-0.000965522	-0.000211372	0.0382791	0
-0.000948802	-0.000255014	0.0382791	0
-0.000829202	-0.000248046	0.0382791	0
-0.000809759	-0.000225887	0.0382791	0
-0.00084608	-0.000217311	0.0382791	0
-0.000797367	-0.000254539	0.0382791	0
-0.000807909	-0.000277974	0.0382791	0
-0.000764795	-0.000281585	0.0382791	0
-0.000937654	-0.000186991	0.0382791	0
-0.000903247	-0.000187159	0.0382791	0
-0.000830137	-0.000156688	0.0382791	0
-0.000822598	-0.000192491	0.0382791	0
-0.000863072	-0.000180443	0.0382791	0
-0.00079934	-0.000137232	0.0382791	0
-0.000834695	-0.000117929	0.0382791	0
-0.000740478	-0.000247928	0.0382791	0
-0.000752821	-0.000214201	0.0382791	0
-0.000775294	-0.00023811	0.0382791	0
-0.000623096	-0.000205362	0.0382791	0
-0.000663852	-0.000201677	0.0382791	0
-0.000697338	-0.000194821	0.0382791	0
-0.000620886	-0.000244887	0.0382791	0
-0.000617787	-0.000272079	0.0382791	0
-0.000649823	-0.000276747	0.0382791	0
-0.00068938	-0.000227352	0.0382791	0
-0.00076361	-0.000181562	0.0382791	0
-0.000730567	-0.000188406	0.0382791	0
-0.000672816	-0.000169471	0.0382791	0
-0.000643702	-0.000177845	0.0382791	0
-0.000680406	-0.000134247	0.0382791	0
-0.000649097	-0.000111335	0.0382791	0
-0.000519911	-0.000579929	0.0382791	0
-0.000551115	-0.000598415	0.0382791	0
-0.000454412	-0.00058482	0.0382791	0
-0.000488264	-0.000601383	0.0382791	0
-0.000451582	-0.000623963	0.0382791	0
-0.000456138	-0.000557175	0.0382791	0
-0.000483059	-0.000570033	0.0382791	0
-0.000557355	-0.000519264	0.0382791	0
-0.00058781	-0.00050159	0.0382791	0
-0.000594152	-0.000530176	0.0382791	0
-0.000605824	-0.000469037	0.0382791	0
-0.000536099	-0.000460008	0.0382791	0
-0.000526893	-0.000496697	0.0382791	0
-0.000429563	-0.000560589	0.0382791	0
-0.00036718	-0.000602815	0.0382791	0
-0.000384335	-0.000590638	0.0382791	0
-0.00036091	-0.000565716	0.0382791	0
-0.000395417	-0.000563017	0.0382791	0
-0.000327495	-0.000576409	0.0382791	0
-0.000341825	-0.000532314	0.0382791	0
-0.000411014	-0.000530445	0.0382791	0
-0.00044179	-0.000532824	0.0382791	0
-0.000383033	-0.000442389	0.0382791	0
-0.000407613	-0.000464614	0.0382791	0
-0.00037915	-0.000473175	0.0382791	0
-0.000392989	-0.000498866	0.0382791	0
-0.000358797	-0.000497597	0.0382791	0
-0.000545756	-0.00043016	0.0382791	0
-0.000569977	-0.000448601	0.0382791	0
-0.000575317	-0.000411626	0.0382791	0
-0.000604381	-0.000428426	0.0382791	0
-0.000558172	-0.000362987	0.0382791	0
-0.000533272	-0.000399993	0.0382791	0
-0.000514117	-0.000430573	0.0382791	0
-0.000494059	-0.000402268	0.0382791	0
-0.000512243	-0.00036235	0.0382791	0
-0.000485769	-0.000334021	0.0382791	0
-0.00046958	-0.000373595	0.0382791	0
-0.000442077	-0.000346873	0.0382791	0
-0.00045964	-0.000306189	0.0382791	0
-0.000503473	-0.000289446	0.0382791	0
-0.00047305	-0.000265577	0.0382791	0
-0.000417692	-0.000424878	0.0382791	0
-0.000322916	-0.000448583	0.0382791	0
-0.000353149	-0.000427034	0.0382791	0
-0.000353418	-0.000463226	0.0382791	0
-0.000111923	-0.000530165	0.0382791	0
-0.000178244	-0.000537098	0.0382791	0
-0.000142378	-0.000561539	0.0382791	0
-0.00023422	-0.000527006	0.0382791	0
-0.000252301	-0.000494354	0.0382791	0
-0.00026748	-0.000530353	0.0382791	0
-0.000222451	-0.000498241	0.0382791	0
-0.000270471	-0.000461663	0.0382791	0
-0.000233883	-0.000454728	0.0382791	0
-0.000205207	-0.000522655	0.0382791	0
-9.58876e-05	-0.000565178	0.0382791	0
-7.42826e-05	-0.000597132	0.0382791	0
-3.29603e-05	-0.000536233	0.0382791	0
-3.90179e-05	-0.000601494	0.0382791	0
-5.50947e-05	-0.000566149	0.0382791	0
-7.35651e-05	-0.000534286	0.0382791	0
2.61621e-05	-0.000584806	0.0382791	0
3.66719e-05	-0.000633706	0.0382791	0
-1.47441e-05	-0.000573003	0.0382791	0
-8.84433e-05	-0.000502101	0.0382791	0
-7.15152e-05	-0.000470295	0.0382791	0
-9.64275e-05	-0.000446189	0.0382791	0
3.10632e-05	-0.000459519	0.0382791	0
-0.000292992	-0.000436102	0.0382791	0
-0.000298922	-0.000466137	0.0382791	0
-0.00025982	-0.000426695	0.0382791	0
-0.000285604	-0.000400437	0.0382791	0
-0.000173598	-0.000433637	0.0382791	0
-0.00019187	-0.000411672	0.0382791	0
-0.000204441	-0.00043626	0.0382791	0
-4.01698e-06	-0.000401875	0.0382791	0
-4.36815e-06	-0.000440699	0.0382791	0
3.50965e-05	-0.000421862	0.0382791	0
3.58834e-05	-0.000383737	0.0382791	0
-0.000542582	-0.000234031	0.0382791	0
-0.000556546	-0.000257331	0.0382791	0
-0.000530356	-0.000263006	0.0382791	0
-0.00039944	-0.000294946	0.0382791	0
-0.000385164	-0.000263023	0.0382791	0
-0.000362427	-0.000290735	0.0382791	0
-0.0004186	-0.000200777	0.0382791	0
-0.00043962	-0.000176186	0.0382791	0
-0.000445933	-0.00021119	0.0382791	0
-0.000422669	-0.000149089	0.0382791	0
-0.000450996	-0.000144113	0.0382791	0
-0.000352186	-0.000197608	0.0382791	0
-0.000370913	-0.000231093	0.0382791	0
-0.000388609	-0.000202045	0.0382791	0
9.12159e-05	-0.000573315	0.0382791	0
6.53659e-05	-0.000598539	0.0382791	0
0.000103006	-0.000606315	0.0382791	0
8.02991e-05	-0.000537695	0.0382791	0
5.44519e-05	-0.000558852	0.0382791	0
5.07717e-05	-0.000520468	0.0382791	0
0.000131597	-0.000500225	0.0382791	0
9.55585e-05	-0.000485807	0.0382791	0
0.000124765	-0.000461855	0.0382791	0
0.000158709	-0.000524652	0.0382791	0
0.000169551	-0.000484483	0.0382791	0
0.000202808	-0.000450129	0.0382791	0
0.000159808	-0.000435642	0.0382791	0
0.000198253	-0.000399729	0.0382791	0
0.000322172	-0.000361996	0.0382791	0
0.000342672	-0.000329521	0.0382791	0
0.000326489	-0.000298673	0.0382791	0
0.000364574	-0.000298157	0.0382791	0
0.000669314	-0.000436956	0.0382791	0
0.000452057	-0.000364509	0.0382791	0
0.000480066	-0.000390995	0.0382791	0
0.000422015	-0.000334108	0.0382791	0
0.000383472	-0.000333887	0.0382791	0
0.000406082	-0.000302843	0.0382791	0
0.000439414	-0.000308088	0.0382791	0
0.000465929	-0.000332428	0.0382791	0
0.000494194	-0.00035705	0.0382791	0
0.000619562	-0.000295237	0.0382791	0
0.000674917	-0.000319714	0.0382791	0
0.000700666	-0.000335859	0.0382791	0
0.000700637	-0.000297663	0.0382791	0
0.000662306	-0.000286381	0.0382791	0
0.000439749	-0.000276905	0.0382791	0
0.000462391	-0.00024389	0.0382791	0
0.000405579	-0.000206543	0.0382791	0
0.000390915	-0.000268011	0.0382791	0
0.000419644	-0.000240533	0.0382791	0
0.000377166	-0.000234338	0.0382791	0
0.000443	-0.000212905	0.0382791	0
0.000367	-0.000198233	0.0382791	0
0.000430637	-0.00018034	0.0382791	0
0.000396771	-0.000172635	0.0382791	0
0.000454978	-0.000158296	0.0382791	0
0.000462147	-0.000188552	0.0382791	0
0.000521462	-0.0001331	0.0382791	0
0.000554495	-0.000159357	0.0382791	0
0.000510311	-0.000163414	0.0382791	0
0.000666047	-0.000246081	0.0382791	0
0.000700244	-0.000260777	0.0382791	0
0.000699924	-0.000227072	0.0382791	0
0.000668376	-0.00021248	0.0382791	0
0.000634413	-0.000228265	0.0382791	0
0.000633955	-0.000195316	0.0382791	0
0.000529899	-0.000185313	0.0382791	0
0.000566182	-0.00018985	0.0382791	0
0.000544093	-0.000209151	0.0382791	0
0.000560519	-0.000122755	0.0382791	0
0.000595666	-0.000144189	0.0382791	0
0.000705941	-0.000167359	0.0382791	0
0.000671822	-0.000152077	0.0382791	0
0.000768222	-0.000455897	0.0382791	0
0.000770066	-0.000389593	0.0382791	0
0.000735608	-0.000387511	0.0382791	0
0.000755027	-0.000364043	0.0382791	0
0.000781772	-0.000355647	0.0382791	0
0.000729919	-0.000316114	0.0382791	0
0.00072721	-0.000354326	0.0382791	0
0.000755877	-0.00033411	0.0382791	0
0.00077886	-0.000282415	0.0382791	0
0.000814399	-0.000299846	0.0382791	0
0.000784117	-0.000319125	0.0382791	0
0.000980573	-0.000391377	0.0382791	0
0.00088515	-0.000307057	0.0382791	0
0.000915661	-0.000296921	0.0382791	0
0.000896333	-0.000274029	0.0382791	0
0.000991003	-0.000353636	0.0382791	0
0.000770485	-0.000248091	0.0382791	0
0.000808176	-0.000261253	0.0382791	0
0.000808506	-0.000201647	0.0382791	0
0.000797798	-0.000229809	0.0382791	0
0.000836172	-0.000231359	0.0382791	0
0.000734576	-0.000184061	0.0382791	0
0.000703202	-0.000195544	0.0382791	0
0.00072759	-0.000210294	0.0382791	0
0.000763735	-0.000170042	0.0382791	0
0.000761535	-0.000139713	0.0382791	0
0.00078954	-0.000154347	0.0382791	0
0.000789898	-0.00018006	0.0382791	0
0.000766116	-0.0002075	0.0382791	0
0.000819333	-0.000168159	0.0382791	0
0.000842513	-0.000192934	0.0382791	0
0.000813069	-0.000136041	0.0382791	0
0.000842386	-0.000142979	0.0382791	0
0.000834051	-0.000119576	0.0382791	0
0.000892482	-0.000190086	0.0382791	0
0.000903119	-0.000213809	0.0382791	0
0.000942134	-0.000208992	0.0382791	0
0.000918605	-0.000242953	0.0382791	0
0.000963002	-0.000240058	0.0382791	0
0.000870437	-0.000210162	0.0382791	0
0.000919769	-0.000182628	0.0382791	0
0.000897609	-0.000164037	0.0382791	0
0.000870651	-0.000179063	0.0382791	0
0.000956596	-0.000170083	0.0382791	0
0.000926496	-0.000148676	0.0382791	0
0.00089864	-0.000131471	0.0382791	0
0.000871203	-0.000150149	0.0382791	0
0.000928116	-0.000113656	0.0382791	0
0.000958244	-0.000130181	0.0382791	0
0.000837428	-9.54264e-05	0.0382791	0
-0.000823217	-0.000495849	0.0382791	0
-0.000832774	-0.000307696	0.0382791	0
-0.000287628	7.24675e-05	0.0382791	0
-0.000278728	8.8175e-05	0.0382791	0
-0.000297011	8.97201e-05	0.0382791	0
-0.000314285	0.000150735	0.0382791	0
-0.000292766	0.0001446	0.0382791	0
-0.000300623	0.000127798	0.0382791	0
-0.000257387	0.000130142	0.0382791	0
-0.000244917	0.000137664	0.0382791	0
-0.000244657	0.000124956	0.0382791	0
-0.000255357	0.000167257	0.0382791	0
-0.000270828	0.00015231	0.0382791	0
-0.00027547	0.000167477	0.0382791	0
-0.000257258	0.000146463	0.0382791	0
-0.000272461	0.000136739	0.0382791	0
-0.000222799	8.97498e-05	0.0382791	0
-0.000232844	9.2358e-05	0.0382791	0
-0.000226702	9.81525e-05	0.0382791	0
-0.000233996	0.00012115	0.0382791	0
-0.000235537	0.00013104	0.0382791	0
-0.000228292	0.000135638	0.0382791	0
-0.00023494	0.000140384	0.0382791	0
-0.000226497	0.000144561	0.0382791	0
-0.000218401	0.000134882	0.0382791	0
-0.000226124	0.000127567	0.0382791	0
-0.000189541	0.000143692	0.0382791	0
-0.000199072	0.000141238	0.0382791	0
-0.000194767	0.000150496	0.0382791	0
-0.000210377	0.000159449	0.0382791	0
-0.000204462	0.000147963	0.0382791	0
-0.000199454	0.000158873	0.0382791	0
-0.000190778	0.000158484	0.0382791	0
-0.000157399	0.000137542	0.0382791	0
-0.000160833	0.000130319	0.0382791	0
-0.00015281	0.000131259	0.0382791	0
-0.000135143	0.000148949	0.0382791	0
-0.000126363	0.000142368	0.0382791	0
-0.000135324	0.000140544	0.0382791	0
-0.000167533	0.000158125	0.0382791	0
-0.000159454	0.000160032	0.0382791	0
-0.000161134	0.000152304	0.0382791	0
-0.0001186	0.000152322	0.0382791	0
-0.000126977	0.000158985	0.0382791	0
-0.000126676	0.000150677	0.0382791	0
-0.000134922	0.000157314	0.0382791	0
-0.000117397	0.000135926	0.0382791	0
-0.000108795	0.000129501	0.0382791	0
-0.000117027	0.000127572	0.0382791	0
-0.000109183	0.000137784	0.0382791	0
-0.000119146	0.000160684	0.0382791	0
-8.56442e-05	0.000159049	0.0382791	0
-7.65482e-05	0.000152363	0.0382791	0
-8.59941e-05	0.000148856	0.0382791	0
-6.7487e-05	0.000146104	0.0382791	0
-6.72136e-05	0.000137515	0.0382791	0
-5.85255e-05	0.000139609	0.0382791	0
-7.59105e-05	0.000143702	0.0382791	0
-6.76102e-05	0.000154796	0.0382791	0
-7.62645e-05	0.000161247	0.0382791	0
-6.72204e-05	0.000163243	0.0382791	0
-5.90655e-05	0.00015724	0.0382791	0
-5.90137e-05	0.000165818	0.0382791	0
-1.61714e-05	0.000160012	0.0382791	0
-2.47524e-05	0.000167182	0.0382791	0
-2.51952e-05	0.000157799	0.0382791	0
-1.73413e-05	0.000149275	0.0382791	0
-7.73504e-06	0.000152655	0.0382791	0
-6.6487e-06	0.00016366	0.0382791	0
-1.58724e-05	0.000170076	0.0382791	0
-0.0001858	0.000172597	0.0382791	0
-0.000181668	0.000180357	0.0382791	0
-0.000193846	0.000179366	0.0382791	0
-0.000183054	0.000163541	0.0382791	0
-0.000192748	0.000167247	0.0382791	0
-0.000168541	0.00021188	0.0382791	0
-0.000172474	0.000198797	0.0382791	0
-0.000160205	0.000201478	0.0382791	0
-0.000150539	0.000202182	0.0382791	0
-0.000145215	0.000208921	0.0382791	0
-0.000143779	0.000202286	0.0382791	0
-8.83592e-05	0.000178165	0.0382791	0
-7.90728e-05	0.000178049	0.0382791	0
-8.48089e-05	0.000169276	0.0382791	0
-8.97785e-05	0.000191101	0.0382791	0
-9.62278e-05	0.000196164	0.0382791	0
-8.89682e-05	0.000198518	0.0382791	0
-8.08566e-05	0.000201027	0.0382791	0
-8.18759e-05	0.000192902	0.0382791	0
-0.000154984	0.000211048	0.0382791	0
-0.000137849	0.000213319	0.0382791	0
-0.000146319	0.000218749	0.0382791	0
-0.000137522	0.000205742	0.0382791	0
-0.00011763	0.000241243	0.0382791	0
-0.00010979	0.000243452	0.0382791	0
-9.27253e-05	0.000240939	0.0382791	0
-9.46892e-05	0.000249096	0.0382791	0
-8.61215e-05	0.000247697	0.0382791	0
-7.37203e-05	0.000170042	0.0382791	0
-6.55872e-05	0.000170677	0.0382791	0
-6.79561e-05	0.000178868	0.0382791	0
-6.50985e-05	0.000189122	0.0382791	0
-5.81859e-05	0.000182764	0.0382791	0
-5.92661e-05	0.000174958	0.0382791	0
-5.53008e-05	0.000191301	0.0382791	0
-1.6189e-05	0.000179336	0.0382791	0
-6.79422e-06	0.000173927	0.0382791	0
-8.43019e-05	0.000230373	0.0382791	0
-7.69412e-05	0.000233063	0.0382791	0
-8.48291e-05	0.000237985	0.0382791	0
-7.71763e-05	0.000243586	0.0382791	0
-7.01175e-05	0.000238452	0.0382791	0
-2.57094e-05	0.000234321	0.0382791	0
-1.77006e-05	0.000239111	0.0382791	0
-2.44573e-05	0.000243192	0.0382791	0
-0.000156658	0.000272162	0.0382791	0
-0.000139271	0.000275602	0.0382791	0
-0.000100982	0.000242918	0.0382791	0
-0.000103512	0.000255552	0.0382791	0
-0.000169754	0.000284554	0.0382791	0
-3.02655e-05	0.000251845	0.0382791	0
-1.60426e-05	0.0002515	0.0382791	0
-0.000214325	0.000145592	0.0382791	0
-0.000223556	0.000158016	0.0382791	0
-0.000118052	0.000144122	0.0382791	0
-6.85723e-05	0.00012774	0.0382791	0
-5.9022e-05	0.00014857	0.0382791	0
-0.000183979	0.000301144	0.0382791	0
